,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,1995_pop,1996_pop,1997_pop,1998_pop,1999_pop,2000_pop,2001_pop,2002_pop,2003_pop,2004_pop,2005_pop,2006_pop,2007_pop,2008_pop,2009_pop,2010_pop,2011_pop,2012_pop,2013_pop,2014_pop,2015_pop,2016_pop,2017_pop,2018_pop,1995_dpc,1996_dpc,1997_dpc,1998_dpc,1999_dpc,2000_dpc,2001_dpc,2002_dpc,2003_dpc,2004_dpc,2005_dpc,2006_dpc,2007_dpc,2008_dpc,2009_dpc,2010_dpc,2011_dpc,2012_dpc,2013_dpc,2014_dpc,2015_dpc,2016_dpc,2017_dpc,2018_dpc,CountryCode2,Continent,CountryName,1995_exp,1996_exp,1997_exp,1998_exp,1999_exp,2000_exp,2001_exp,2002_exp,2003_exp,2004_exp,2005_exp,2006_exp,2007_exp,2008_exp,2009_exp,2010_exp,2011_exp,2012_exp,2013_exp,2014_exp,2015_exp,2016_exp,2017_exp,2018_exp
27,BRB,,,,,,,,,,,,,,,,,,,,,,,,,265955.0,267049.0,268187.0,269336.0,270451.0,271515.0,272500.0,273425.0,274329.0,275284.0,276323.0,277477.0,278700.0,279946.0,281104.0,282131.0,282987.0,283700.0,284296.0,284825.0,285324.0,285796.0,286233.0,286641.0,,,,,,,,,,,,,,,,,,,,,,,,,BB,Americas,Barbados,110000000.0,114000000.0,120000000.0,126000000.0,132000000.0,141000000.0,149000000.0,146000000.0,153000000.0,163000000.0,274000000.0,284000000.0,290000000.0,279000000.0,293000000.0,351000000.0,124000000.0,84000000.0,78000000.0,,,,,
28,BRN,,,,,,,,,,,,,,,,,,,,,,,,,297114.0,304622.0,311958.0,319144.0,326210.0,333165.0,340034.0,346782.0,353293.0,359433.0,365114.0,370263.0,374965.0,379421.0,383906.0,388646.0,393688.0,398989.0,404421.0,409769.0,414907.0,419800.0,424473.0,428962.0,,,,,,,,,,,,,,,,,,,,,,,,,BN,Asia,Brunei Darussalam,,,,,,,456000000.0,398000000.0,469000000.0,382000000.0,374000000.0,408000000.0,430000000.0,459000000.0,477000000.0,,,591000000.0,624000000.0,616000000.0,459000000.0,499000000.0,504000000.0,585000000.0
29,BTN,,,,,,,,,,,,,,,,,,,,,,,,,534620.0,541465.0,551709.0,564377.0,577881.0,591021.0,603640.0,616018.0,627839.0,638815.0,648739.0,657410.0,664876.0,671613.0,678323.0,685503.0,693298.0,701583.0,710238.0,719056.0,727876.0,736709.0,745568.0,754394.0,,,,,,,,,,,,,,,,,,,,,,,,,BT,Asia,Bhutan,,,,,,,,,,,,22000000.0,26000000.0,65000000.0,34000000.0,43000000.0,58000000.0,69000000.0,67000000.0,42600000.0,44000000.0,52000000.0,63000000.0,79000000.0
30,BWA,,,,,,,,,,,,,,,,,,,,,,,,,1469174.0,1504730.0,1540425.0,1575824.0,1610264.0,1643334.0,1674678.0,1704642.0,1734398.0,1765527.0,1799078.0,1835908.0,1875459.0,1915639.0,1953498.0,1987105.0,2015402.0,2039551.0,2062536.0,2088614.0,2120716.0,2159944.0,2205128.0,2254126.0,,,,,,,,,,,,,,,,,,,,,,,,,BW,Africa,Botswana,153000000.0,92000000.0,104000000.0,138000000.0,155000000.0,209000000.0,215000000.0,197000000.0,235000000.0,280000000.0,283000000.0,280000000.0,282300000.0,229700000.0,232400000.0,298500000.0,316480000.0,332000000.0,262200000.0,277000000.0,256400000.0,237100000.0,253300000.0,269200000.0
31,CAF,,,,,,,,5000.0,6000.0,7000.0,8000.0,11000.0,,,,38000.0,,,,,,,,,3222656.0,3308233.0,3392436.0,3475492.0,3558014.0,3640427.0,3722018.0,3802128.0,3881181.0,3959875.0,4038382.0,4118069.0,4198010.0,4273366.0,4337625.0,4386768.0,4418636.0,4436415.0,4447942.0,4464175.0,4493170.0,4537687.0,4596028.0,4666377.0,,,,,,,,0.001315053043979582,0.0015459212028503695,0.0017677325673158876,0.0019809913970496103,0.002671154854374708,,,,0.008662413877369398,,,,,,,,,CF,Africa,Central African Republic,43000000.0,44000000.0,51000000.0,44000000.0,33000000.0,33000000.0,29000000.0,29000000.0,31000000.0,32000000.0,46000000.0,47000000.0,54000000.0,56000000.0,61000000.0,67000000.0,68000000.0,69000000.0,69800000.0,,,,,
32,CAN,18206000.0,18973000.0,19111000.0,17648000.0,18368000.0,19182000.0,18359000.0,17705000.0,17739000.0,19595000.0,21099000.0,22731000.0,25163000.0,27034000.0,26204000.0,28680000.0,30450000.0,32276000.0,32971000.0,33518000.0,32267000.0,31278000.0,33060000.0,26033000.0,29302311.0,29610218.0,29905948.0,30155173.0,30401286.0,30685730.0,31020902.0,31360079.0,31644028.0,31940655.0,32243753.0,32571174.0,32889025.0,33247118.0,33628895.0,34004889.0,34339328.0,34714222.0,35082954.0,35437435.0,35702908.0,36109487.0,36545295.0,37065178.0,0.6213161821946399,0.6407585381505804,0.6390367561663653,0.585239554089111,0.6041849677016953,0.6251114117213441,0.5918267624842114,0.5645712818516816,0.5605797087526279,0.6134814705584466,0.6543593110888798,0.6978870334854985,0.7650880498889827,0.8131231104001255,0.7792108542371077,0.8434081346361695,0.886738377640937,0.9297630233510634,0.9398011353319906,0.9458359500341941,0.9037639174937795,0.8661989576312729,0.9046308149927371,0.7023573446753716,CA,Americas,Canada,12658000000.0,13815000000.0,14151000000.0,13384000000.0,13999000000.0,15125000000.0,14634000000.0,14257000000.0,16309000000.0,19267000000.0,22739000000.0,26067000000.0,31099000000.0,33843000000.0,30225000000.0,37225000000.0,41247000000.0,35032000000.0,35158000000.0,34444000000.0,30271000000.0,28936000000.0,31811000000.0,33581000000.0
33,CHE,11148000.0,12061000.0,12515000.0,11891000.0,11815000.0,12240000.0,11554000.0,11427000.0,8774000.0,,,,,11147000.0,10453000.0,10011000.0,10466000.0,12098000.0,12403000.0,12518000.0,13601000.0,13857000.0,15318000.0,15285000.0,7040687.0,7071850.0,7088906.0,7110001.0,7143991.0,7184250.0,7229854.0,7284753.0,7339001.0,7389625.0,7437115.0,7483934.0,7551117.0,7647675.0,7743831.0,7824909.0,7912398.0,7996861.0,8089346.0,8188649.0,8282396.0,8373338.0,8451840.0,8514329.0,1.583368213925715,1.705494319025432,1.7654346100794678,1.6724329574637191,1.6538374698400375,1.7037269025994364,1.5980958951591553,1.5686187301065664,1.1955305633559663,,,,,1.4575671691069507,1.3498486730921684,1.2793759007293248,1.3227342709504755,1.512843602008338,1.5332512665424374,1.5287014988675176,1.6421576558280961,1.654895574500874,1.8123864152657883,1.7952089941556169,CH,Europe,Switzerland,9478000000.0,9798000000.0,8944000000.0,8754000000.0,7646000000.0,7360000000.0,7085000000.0,7210000000.0,8614000000.0,9924000000.0,10548000000.0,11134000000.0,12236000000.0,13282000000.0,12990000000.0,13460000000.0,16483000000.0,17980000000.0,19093000000.0,19940000000.0,18762000000.0,18806000000.0,20277000000.0,20722000000.0
34,CHL,,,,,,1319000.0,1180000.0,1293000.0,1341000.0,1504000.0,1725000.0,1887000.0,2047000.0,1899500.0,1909300.0,2218700.0,2637600.0,2837100.0,2999000.0,3169000.0,3359000.0,3553000.0,3620000.0,3825000.0,14380866.0,14587370.0,14786220.0,14977733.0,15162800.0,15342353.0,15516113.0,15684409.0,15849652.0,16014971.0,16182721.0,16354504.0,16530195.0,16708258.0,16886186.0,17062536.0,17233576.0,17400347.0,17571507.0,17758959.0,17969353.0,18209068.0,18470439.0,18729160.0,,,,,,0.08597116752560706,0.07604997462959956,0.0824385541080955,0.08460753586261704,0.09391212759610991,0.10659517642305023,0.11538105955399197,0.12383398985916379,0.11368629811677555,0.11306875335851446,0.13003342527746167,0.1530500692369361,0.1630484725390821,0.17067403495898217,0.17844514422269908,0.18692937914904337,0.195122562011411,0.1959888446614615,0.20422699149347862,CL,Americas,Chile,934000000.0,977000000.0,1132000000.0,1174000000.0,1032000000.0,904000000.0,939000000.0,932000000.0,1109000000.0,1251000000.0,1114000000.0,1238000000.0,1408000000.0,1386000000.0,1511000000.0,1736000000.0,2085000000.0,2400000000.0,2499000000.0,2707000000.0,2518000000.0,2733000000.0,3063000000.0,3086000000.0
35,CHN,4520000.0,5061000.0,5324000.0,8426000.0,9232000.0,10473000.0,12133000.0,16602000.0,20222000.0,28853000.0,31026000.0,34524000.0,40954000.0,45844000.0,47656000.0,57386000.0,70250000.0,83182000.0,98185000.0,116593000.0,127860000.0,135130000.0,143035000.0,149720000.0,1204855000.0,1217550000.0,1230075000.0,1241935000.0,1252735000.0,1262645000.0,1271850000.0,1280400000.0,1288400000.0,1296075000.0,1303720000.0,1311020000.0,1317885000.0,1324655000.0,1331260000.0,1337705000.0,1344130000.0,1350695000.0,1357380000.0,1364270000.0,1371220000.0,1378665000.0,1386395000.0,1392730000.0,0.003751488768358018,0.004156708143402735,0.004328191370444891,0.006784574071911976,0.007369475587414737,0.00829449290972522,0.009539646970947831,0.01296626054358013,0.015695436199937907,0.02226182898366221,0.02379805479704231,0.02633369437537185,0.03107554908053434,0.034608256489425546,0.0357976653696498,0.04289884541060996,0.052264289912434064,0.06158459163615768,0.072334202655115,0.08546182207334325,0.09324543107597613,0.0980151088190387,0.10317045286516469,0.10750109497174613,CN,Asia,China,3688000000.0,4474000000.0,9220000000.0,9943000000.0,11621000000.0,14169000000.0,14992000000.0,16759000000.0,16716000000.0,21360000000.0,21759000000.0,24322000000.0,29786000000.0,36157000000.0,43702000000.0,54880000000.0,72585000000.0,101977000000.0,128576000000.0,227344000000.0,249831000000.0,250112000000.0,257875000000.0,277345000000.0
36,CIV,,,,,,,,,,,,,,,,,,,,,,,,,14199762.0,14665127.0,15130663.0,15589414.0,16032573.0,16454668.0,16853026.0,17231539.0,17599610.0,17970494.0,18354514.0,18754916.0,19171237.0,19605569.0,20059147.0,20532950.0,21028655.0,21547188.0,22087505.0,22647683.0,23226143.0,23822714.0,24437469.0,25069229.0,,,,,,,,,,,,,,,,,,,,,,,,,CI,Africa,Cote d'Ivoire,312000000.0,347000000.0,317000000.0,331000000.0,337000000.0,291000000.0,289000000.0,490000000.0,551000000.0,571000000.0,549000000.0,583000000.0,606000000.0,612000000.0,589000000.0,569000000.0,580000000.0,560000000.0,583000000.0,625000000.0,560000000.0,491000000.0,563000000.0,
37,CMR,,,,,,,,,,,,,,,,,,,,,,,,,13599988.0,13970813.0,14344449.0,14723768.0,15112592.0,15513945.0,15928910.0,16357602.0,16800865.0,17259322.0,17733410.0,18223674.0,18730282.0,19252666.0,19789919.0,20341241.0,20906388.0,21485266.0,22077298.0,22681858.0,23298368.0,23926539.0,24566045.0,25216237.0,,,,,,,,,,,,,,,,,,,,,,,,,CM,Africa,Cameroon,140000000.0,155000000.0,175000000.0,210000000.0,192000000.0,241000000.0,199000000.0,205000000.0,272000000.0,394000000.0,480000000.0,521000000.0,466000000.0,563000000.0,476000000.0,265000000.0,622000000.0,668000000.0,795000000.0,830000000.0,742000000.0,818000000.0,845000000.0,915000000.0
38,COD,,,,50000.0,50000.0,,,,,,,,,,,,,,,,356000.0,424000.0,,,41576234.0,42757243.0,43827180.0,44849967.0,45919613.0,47105826.0,48428545.0,49871666.0,51425580.0,53068880.0,54785903.0,56578037.0,58453683.0,60411195.0,62448574.0,64563854.0,66755153.0,69020747.0,71358807.0,73767447.0,76244544.0,78789127.0,81398764.0,84068091.0,,,,0.0011148280220585223,0.001088859350796358,,,,,,,,,,,,,,,,0.004669186558450661,0.005381453204831169,,,CD,Africa,"Congo, Dem. Rep.",,,,,,,,,,,54000000.0,93000000.0,109000000.0,127000000.0,121000000.0,150000000.0,298000000.0,108000000.0,170000000.0,283000000.0,127000000.0,60000000.0,68000000.0,115000000.0
39,COG,,,,,,,,,,,,,,,,,,161000.0,180000.0,,,,,,2707537.0,2785810.0,2867280.0,2951647.0,3038433.0,3127411.0,3217933.0,3310387.0,3406922.0,3510468.0,3622775.0,3745141.0,3876119.0,4011486.0,4145391.0,4273731.0,4394844.0,4510198.0,4622761.0,4736974.0,4856095.0,4980999.0,5110702.0,5244363.0,,,,,,,,,,,,,,,,,,0.03569688071344096,0.038937769008607626,,,,,,CG,Africa,"Congo, Rep.",69000000.0,86000000.0,68000000.0,69000000.0,71000000.0,59000000.0,82000000.0,85000000.0,118000000.0,176000000.0,112000000.0,132000000.0,157000000.0,217000000.0,549000000.0,312000000.0,327000000.0,308000000.0,360000000.0,435000000.0,557000000.0,457000000.0,,
40,COL,1057000.0,929000.0,1071000.0,1093000.0,1098000.0,1235000.0,1381000.0,1277000.0,1177000.0,1405000.0,1553000.0,,2028000.0,2042000.0,2122000.0,2342000.0,2522000.0,3169000.0,3605000.0,3911000.0,3862000.0,3795000.0,4017000.0,4368000.0,36421438.0,37076387.0,37723803.0,38364307.0,38999468.0,39629965.0,40255956.0,40875363.0,41483872.0,42075953.0,42647731.0,43200901.0,43737512.0,44254972.0,44750054.0,45222699.0,45662747.0,46075721.0,46495492.0,46967706.0,47520667.0,48175048.0,48909844.0,49661056.0,0.029021369227651035,0.025056378875320296,0.028390562849668153,0.028490023291701843,0.0281542302064223,0.031163287678906606,0.03430548264708954,0.03124131276828049,0.0283724720778234,0.03339199471013764,0.03641459846949419,,0.046367520859439834,0.046141708100052574,0.047418937192790875,0.05178815178634075,0.055231017967447296,0.06877808813887036,0.07753439838855776,0.08326998129310383,0.08126990305081366,0.07877521990221992,0.0821307056305475,0.08795624482894604,CO,Americas,Colombia,1162000000.0,1431000000.0,1560000000.0,1455000000.0,1339000000.0,1452000000.0,1556000000.0,1355000000.0,1349000000.0,1543000000.0,1934000000.0,2157000000.0,2460000000.0,2775000000.0,2801000000.0,3188000000.0,3631000000.0,4363000000.0,4485000000.0,5175000000.0,4820000000.0,4825000000.0,5135000000.0,5625000000.0
41,COM,,,,,,,,,,,,,,,,,,,,,,,,,475394.0,488627.0,501953.0,515385.0,528848.0,542357.0,555888.0,569479.0,583211.0,597228.0,611627.0,626425.0,641620.0,657229.0,673252.0,689692.0,706569.0,723871.0,741505.0,759390.0,777424.0,795592.0,813892.0,832322.0,,,,,,,,,,,,,,,,,,,,,,,,,KM,Africa,Comoros,15000000.0,,,,,,,,7900000.0,9400000.0,19100000.0,23600000.0,28300000.0,31100000.0,30000000.0,33200000.0,37400000.0,36300000.0,,40000000.0,34000000.0,38000000.0,42000000.0,45000000.0
42,CPV,,,,,,,,,,,,,,,,,,,,,,,,,386284.0,395533.0,404259.0,412514.0,420452.0,428188.0,435709.0,442951.0,449930.0,456617.0,463032.0,469170.0,475060.0,480842.0,486671.0,492654.0,498856.0,505235.0,511748.0,518269.0,524743.0,531146.0,537497.0,543767.0,,,,,,,,,,,,,,,,,,,,,,,,,CV,Africa,Cabo Verde,20000000.0,24000000.0,25000000.0,32000000.0,47000000.0,41000000.0,55000000.0,63000000.0,89000000.0,93000000.0,82000000.0,106000000.0,123000000.0,143000000.0,145000000.0,138000000.0,142000000.0,135000000.0,127000000.0,115000000.0,109000000.0,79000000.0,93000000.0,97000000.0
43,CRI,273000.0,283000.0,288000.0,330000.0,353000.0,381000.0,361000.0,364000.0,373000.0,425000.0,487000.0,485000.0,577000.0,528000.0,579000.0,662000.0,717000.0,773000.0,790000.0,798000.0,919000.0,1036000.0,1150000.0,1079000.0,3545534.0,3632362.0,3718949.0,3803887.0,3885430.0,3962372.0,4034074.0,4100925.0,4164053.0,4225155.0,4285502.0,4345412.0,4404628.0,4463125.0,4520740.0,4577378.0,4633086.0,4688000.0,4742107.0,4795396.0,4847804.0,4899345.0,4949954.0,4999441.0,0.07699827444892646,0.07791073687038902,0.0774412340690878,0.086753365701978,0.09085223514514482,0.09615452562253116,0.08948769903576384,0.0887604625785646,0.08957618935205676,0.10058802576473526,0.11363896224993011,0.11161197143101736,0.1309985769513339,0.11830275871726649,0.1280763768763521,0.14462428053789747,0.15475646253922332,0.1648890784982935,0.1665926137896087,0.1664096145552943,0.18957037041926614,0.2114568375976789,0.23232539130666668,0.2158241291376376,CR,Americas,Costa Rica,336000000.0,357000000.0,401000000.0,466000000.0,509000000.0,545000000.0,430000000.0,427000000.0,484000000.0,530000000.0,591000000.0,647000000.0,825000000.0,753000000.0,500000000.0,629000000.0,620000000.0,647000000.0,649000000.0,657000000.0,898000000.0,1055000000.0,1173000000.0,1162000000.0
44,CUB,72000.0,72000.0,83000.0,94000.0,97000.0,139000.0,121000.0,111000.0,113000.0,124000.0,162000.0,199000.0,194000.0,202000.0,206000.0,251000.0,253000.0,213000.0,286000.0,355000.0,580000.0,894000.0,,,10888252.0,10939293.0,10989732.0,11038692.0,11084670.0,11126430.0,11164667.0,11199651.0,11229183.0,11250365.0,11261582.0,11261248.0,11251122.0,11236971.0,11226709.0,11225832.0,11236670.0,11257101.0,11282720.0,11306902.0,11324781.0,11335109.0,11339259.0,11338138.0,0.006612631669436013,0.006581778182557136,0.0075525044650770375,0.008515501655449759,0.008750824336673983,0.012492776209440046,0.010837761663648365,0.009911023120274016,0.010063065140179833,0.011021864623947756,0.014385190286764328,0.017671220809629625,0.01724272477002738,0.01797637459418557,0.018349099455592908,0.02235914451596995,0.02251556733445051,0.01892139015186947,0.025348497525419404,0.03139675217844817,0.05121511842039153,0.07886999586858848,,,CU,Americas,Cuba,,,,,,,,,,,,,,,,,,,,,,,,
45,CYM,,,,,,,,,,,,,,,,,,,,,,,,,32166.0,34065.0,36156.0,38329.0,40420.0,42303.0,43935.0,45351.0,46632.0,47902.0,49261.0,50740.0,52280.0,53836.0,55322.0,56672.0,57878.0,58958.0,59932.0,60848.0,61724.0,62569.0,63382.0,64174.0,,,,,,,,,,,,,,,,,,,,,,,,,KY,Americas,Cayman Islands,,,,,,,,,,,,164000000.0,132000000.0,130000000.0,120000000.0,129000000.0,145000000.0,183000000.0,192000000.0,168000000.0,191000000.0,174000000.0,,
46,CYP,360000.0,365000.0,422000.0,484000.0,540000.0,588000.0,684000.0,744000.0,737000.0,859000.0,914000.0,932000.0,1081000.0,1210000.0,1172000.0,1246000.0,1209000.0,1194000.0,1115000.0,1209000.0,1119000.0,1268000.0,1407000.0,1446000.0,855383.0,873423.0,891190.0,908702.0,926046.0,943290.0,960276.0,976964.0,993563.0,1010408.0,1027662.0,1045507.0,1063713.0,1081563.0,1098083.0,1112612.0,1124833.0,1135046.0,1143866.0,1152285.0,1160985.0,1170187.0,1179680.0,1189265.0,0.420864104149837,0.4178960251790942,0.4735241643196176,0.532627858197737,0.5831243804303458,0.6233501892313075,0.7122952151256514,0.7615429022973211,0.741774804416026,0.8501516219190663,0.889397486722288,0.8914335341609382,1.0162515640967065,1.1187512886443045,1.0673145836881184,1.1198872562941977,1.074826218647568,1.0519397451733234,0.9747645266141314,1.049219594110832,0.9638367420767711,1.083587494990117,1.1926963244269633,1.215877033293673,CY,Asia,Cyprus,473482100.0,500428500.0,511000000.0,536000000.0,560000000.0,543000000.0,568000000.0,582000000.0,700293900.0,906639800.0,1001000000.0,1031161000.0,1553829000.0,1968000000.0,1742000000.0,1320000000.0,1366000000.0,1318000000.0,1254000000.0,1343000000.0,1453000000.0,1559318000.0,1366000000.0,1551000000.0
47,CZE,,,,,,,,,7213000.0,6643000.0,6963000.0,6393000.0,9048000.0,9665000.0,8904000.0,8673000.0,5279000.0,5419000.0,5781000.0,5651000.0,5856000.0,6027000.0,6775000.0,7390000.0,10327253.0,10315241.0,10304131.0,10294373.0,10283860.0,10255063.0,10216605.0,10196916.0,10193998.0,10197101.0,10211216.0,10238905.0,10298828.0,10384603.0,10443936.0,10474410.0,10496088.0,10510785.0,10514272.0,10525347.0,10546059.0,10566332.0,10594438.0,10629928.0,,,,,,,,,0.7075732210267257,0.6514596648596498,0.6818972392710133,0.6243831737866501,0.8785465685998446,0.9307048136553704,0.8525521412616852,0.8280179981497765,0.5029492892971171,0.5155656784911878,0.5498240867270696,0.5368944130773076,0.5552785168374271,0.5703966144542875,0.6394864928182127,0.6952069665946937,CZ,Europe,Czech Republic,1635000000.0,2960000000.0,2355000000.0,1908000000.0,1493000000.0,1276000000.0,1386000000.0,1797000000.0,2177000000.0,2682000000.0,2603000000.0,2874000000.0,3895000000.0,5029000000.0,4336000000.0,4354000000.0,4876000000.0,4556000000.0,4698000000.0,5173000000.0,4819000000.0,4963000000.0,5533000000.0,6074000000.0
48,DEU,,,55800000.0,69200000.0,78100000.0,80507000.0,81551000.0,80393000.0,85345000.0,84859000.0,86622000.0,81801000.0,82099000.0,86201000.0,85547000.0,85872000.0,84692000.0,82729000.0,87459000.0,83008000.0,83737000.0,90966000.0,92402000.0,108542000.0,81678051.0,81914831.0,82034771.0,82047195.0,82100243.0,82211508.0,82349925.0,82488495.0,82534176.0,82516260.0,82469422.0,82376451.0,82266372.0,82110097.0,81902307.0,81776930.0,80274983.0,80425823.0,80645605.0,80982500.0,81686611.0,82348669.0,82657002.0,82905782.0,,,0.6801993754575117,0.8434170113920408,0.9512761125445146,0.979266795592656,0.990298412536502,0.9745965179750219,1.0340564858853138,1.0283912528270185,1.0503529417242672,0.9930143749455775,0.9979654870400751,1.0498221674247932,1.044500492519704,1.0500761033704737,1.0550235806340813,1.0286372823315715,1.0844856331600463,1.025011576575186,1.0251006740872137,1.1046444478659394,1.1178968237923752,1.309221110778498,DE,Europe,Germany,66527000000.0,64725000000.0,59000000000.0,60253000000.0,61215000000.0,57607000000.0,56437000000.0,59550000000.0,72839000000.0,80321000000.0,84513000000.0,85717000000.0,96170000000.0,105691000000.0,92899000000.0,90866000000.0,99909000000.0,96196000000.0,102668000000.0,101737000000.0,85334000000.0,87414000000.0,97777000000.0,104204000000.0
49,DJI,,,,,,,,,,,,,,,,,,,,,,,,,630388.0,643654.0,660863.0,680463.0,699975.0,717584.0,733015.0,746942.0,759641.0,771603.0,783254.0,794563.0,805451.0,816358.0,827823.0,840198.0,853674.0,868136.0,883293.0,898696.0,913993.0,929112.0,944097.0,958920.0,,,,,,,,,,,,,,,,,,,,,,,,,DJ,Africa,Djibouti,16300000.0,17300000.0,17100000.0,15900000.0,11600000.0,14800000.0,12900000.0,7700000.0,9900000.0,14000000.0,14400000.0,15000000.0,14200000.0,15500000.0,17500000.0,20500000.0,33500000.0,29600000.0,30900000.0,34200000.0,35100000.0,35100000.0,39700000.0,22300000.0
50,DMA,,,,,,,,,,,,,,,,,,,,,,,,,71098.0,70936.0,70599.0,70185.0,69835.0,69650.0,69661.0,69837.0,70100.0,70382.0,70589.0,70718.0,70795.0,70827.0,70851.0,70878.0,70916.0,70965.0,71016.0,71085.0,71183.0,71307.0,71458.0,71625.0,,,,,,,,,,,,,,,,,,,,,,,,,DM,Americas,Dominica,6000000.0,7000000.0,7000000.0,8000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,10000000.0,10000000.0,11000000.0,11000000.0,13000000.0,13000000.0,12000000.0,12000000.0,13000000.0,39000000.0,34000000.0,33000000.0,30000000.0,30000000.0
51,DNK,,5035000.0,4693000.0,4788000.0,4744000.0,5011000.0,4946000.0,4935000.0,5564000.0,4630000.0,5469000.0,6129000.0,6564000.0,6347000.0,7037000.0,7726000.0,7846000.0,7843000.0,6977000.0,8528000.0,8991000.0,9651000.0,8087000.0,7475000.0,5233373.0,5263074.0,5284991.0,5304219.0,5321799.0,5339616.0,5358783.0,5375931.0,5390574.0,5404523.0,5419432.0,5437272.0,5461438.0,5493621.0,5523095.0,5547683.0,5570572.0,5591572.0,5614932.0,5643475.0,5683483.0,5728010.0,5764980.0,5793636.0,,0.9566652492440729,0.8879863750004494,0.9026776609336832,0.8914278799330828,0.9384569976567604,0.9229707566064906,0.9179805321162046,1.032172084086036,0.8566898503346179,1.0091463459639314,1.127219679280345,1.2018812627736504,1.1553399843199958,1.2741044649784223,1.3926534735312022,1.4084729539444065,1.4026466975655505,1.2425796073754767,1.5111256805425735,1.5819524752691263,1.6848783434386463,1.4027802351439207,1.2902087739029515,DK,Europe,Denmark,4288000000.0,4140000000.0,4194000000.0,4577000000.0,4899000000.0,4669000000.0,4861000000.0,5838000000.0,6659000000.0,7279000000.0,6850000000.0,7486000000.0,8830000000.0,9698000000.0,8968000000.0,9082000000.0,9840000000.0,9600000000.0,10072000000.0,10443000000.0,8918000000.0,9174000000.0,9804000000.0,10485000000.0
