,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,Country Name_exp,1995_exp,1996_exp,1997_exp,1998_exp,1999_exp,2000_exp,2001_exp,2002_exp,2003_exp,2004_exp,2005_exp,2006_exp,2007_exp,2008_exp,2009_exp,2010_exp,2011_exp,2012_exp,2013_exp,2014_exp,2015_exp,2016_exp,2017_exp,2018_exp,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
161,PSE,,,,,,,,,,,,,,,,,,,,,,,,,West Bank and Gaza,162000000.0,191000000.0,218000000.0,295000000.0,301000000.0,290000000.0,361000000.0,373000000.0,312000000.0,336000000.0,223000000.0,211000000.0,395000000.0,477000000.0,479000000.0,521000000.0,603000000.0,646000000.0,643000000.0,520000000.0,610000000.0,625000000.0,773000000.0,755000000.0,,,,,,,,,,,,,,,,,,,,,,,,
162,PYF,63000.0,65000.0,,,,,,,,,,,,,88000.0,89000.0,84000.0,83000.0,,48000.0,55000.0,48000.0,55000.0,47000.0,French Polynesia,,,,,,,,264000000.0,335000000.0,425000000.0,430000000.0,122000000.0,153000000.0,388000000.0,339000000.0,335000000.0,327000000.0,300000000.0,293000000.0,312000000.0,277000000.0,226000000.0,,,,,,,,,,,,,,,,,0.00025958702064896754,0.00026567164179104477,0.00025688073394495415,0.00027666666666666665,,0.00015384615384615385,0.00019855595667870037,0.00021238938053097346,,
163,QAT,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,,,,,320000000.0,307000000.0,366000000.0,423000000.0,471000000.0,691000000.0,1759000000.0,3751000000.0,,,,,7813000000.0,10702000000.0,11729000000.0,12871000000.0,11641000000.0,13152000000.0,12284000000.0,11754000000.0,,,,,,,,,,,,,,,,,,,,,,,,
164,ROU,5737000.0,5748000.0,6243000.0,6893000.0,6274000.0,6388000.0,6408000.0,5757000.0,6497000.0,6972000.0,7140000.0,8906000.0,10980000.0,13072000.0,11723000.0,10905000.0,10936000.0,11149000.0,11364000.0,12299000.0,13118000.0,16128000.0,19953000.0,21039000.0,Romania,749000000.0,716000000.0,699000000.0,504000000.0,428000000.0,447000000.0,475000000.0,448000000.0,572000000.0,672000000.0,1071000000.0,1457000000.0,1723000000.0,2407000000.0,1766000000.0,1897000000.0,2294000000.0,2108000000.0,2176000000.0,2636000000.0,2331000000.0,2464000000.0,4060000000.0,5088000000.0,0.007659546061415221,0.008027932960893856,0.008931330472103004,0.0136765873015873,0.014658878504672897,0.01429082774049217,0.013490526315789474,0.012850446428571428,0.011358391608391609,0.010375,0.006666666666666667,0.006112560054907344,0.006372605919907139,0.00543082675529705,0.006638165345413363,0.005748550342646284,0.004767218831734961,0.005288899430740038,0.0052224264705882355,0.004665781487101669,0.0056276276276276275,0.006545454545454545,0.0049145320197044335,0.00413502358490566
165,RUS,21329000.0,12260000.0,11182000.0,10635000.0,12631000.0,18371000.0,18030000.0,20428000.0,20572000.0,24507000.0,28416000.0,29107000.0,34285000.0,36538000.0,34276000.0,39323000.0,43726000.0,47813000.0,54069000.0,45889000.0,34550000.0,31659000.0,39629000.0,41964000.0,Russian Federation,11599000000.0,10011000000.0,10113000000.0,8677000000.0,7097000000.0,8848000000.0,9760000000.0,11362000000.0,13427000000.0,16082000000.0,17963000000.0,18850000000.0,22456000000.0,26401000000.0,23785000000.0,30169000000.0,37343000000.0,48096000000.0,59504000000.0,55383000000.0,38432000000.0,27654000000.0,35584000000.0,38791000000.0,0.0018388654194327098,0.001224652881829987,0.0011057055275388115,0.0012256540278898238,0.001779766098351416,0.0020762884267631104,0.0018473360655737706,0.0017979229008977292,0.001532136739405675,0.0015238776271608008,0.0015819183877971387,0.0015441379310344827,0.0015267634485215532,0.0013839627286845195,0.0014410763085978557,0.0013034240445490403,0.0011709289558953485,0.0009941159347970725,0.000908661602581339,0.0008285755556759294,0.0008989904246461283,0.0011448253417227165,0.0011136746852517985,0.0010817973241215746
166,RWA,,,,,,,,,,,,,,,,,,,,,,,,,Rwanda,13000000.0,19000000.0,22000000.0,25000000.0,28000000.0,35000000.0,33000000.0,24000000.0,26000000.0,31000000.0,75000000.0,84000000.0,98000000.0,146000000.0,148000000.0,120000000.0,142000000.0,133000000.0,126000000.0,133000000.0,350000000.0,364000000.0,396000000.0,377000000.0,,,,,,,,,,,,,,,,,,,,,,,,
167,SAU,,,,,,,,7896000.0,4104000.0,3811000.0,4403000.0,2000000.0,4126000.0,4087000.0,6032000.0,17827000.0,15281320.0,18671000.0,19153960.0,19824490.0,20819000.0,21207000.0,21146000.0,21866000.0,Saudi Arabia,,,,,,,,7370000000.0,4165000000.0,4428000000.0,9087000000.0,12979000000.0,21031000000.0,16005000000.0,21312000000.0,22076000000.0,18202000000.0,17986000000.0,18648000000.0,25137000000.0,20366000000.0,17671000000.0,19065000000.0,17932000000.0,,,,,,,,0.001071370420624152,0.0009853541416566627,0.0008606594399277326,0.00048453835149114117,0.00015409507666230065,0.00019618658171270982,0.00025535770071852547,0.00028303303303303304,0.0008075285377785831,0.0008395407098121086,0.001038085177360169,0.001027132132132132,0.0007886577554998608,0.001022242953942846,0.0012001018618074811,0.0011091528979805926,0.0012193843408431853
168,SDN,195000.0,,,,,,,,,,,,,,,,,,,,,,,,Sudan,43000000.0,28000000.0,33000000.0,29000000.0,35000000.0,55000000.0,74000000.0,91000000.0,119000000.0,176000000.0,667000000.0,1414000000.0,1477000000.0,1268000000.0,868000000.0,1127000000.0,937000000.0,699000000.0,460000000.0,439000000.0,195000000.0,203000000.0,29000000.0,13000000.0,0.004534883720930232,,,,,,,,,,,,,,,,,,,,,,,
169,SEN,,,,,,,,,,,,,,,,,,,,,,,,,Senegal,154000000.0,127000000.0,128000000.0,135000000.0,136000000.0,125000000.0,112000000.0,112000000.0,129000000.0,138000000.0,144000000.0,139000000.0,352000000.0,276000000.0,258000000.0,217000000.0,250000000.0,248000000.0,265000000.0,279000000.0,261000000.0,276000000.0,295000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
170,SGP,2867000.0,3305000.0,3671000.0,3745000.0,3971000.0,4444000.0,4363000.0,4399000.0,4221000.0,5165000.0,5159000.0,5533000.0,6024000.0,6828000.0,6961000.0,7342000.0,7753000.0,8048000.0,8647000.0,8647000.0,8903000.0,9125000.0,9474000.0,9889000.0,Singapore,4663000000.0,5015000000.0,4358000000.0,3222000000.0,4217000000.0,4535000000.0,6600000000.0,8212000000.0,8382000000.0,9291000000.0,10070000000.0,11268000000.0,13503000000.0,16340000000.0,15704000000.0,18700000000.0,21420000000.0,23139000000.0,24407000000.0,25547000000.0,23658000000.0,23957000000.0,24588000000.0,25346000000.0,0.0006148402316105511,0.0006590229312063809,0.0008423588802202845,0.0011623215394165115,0.0009416646905382974,0.000979933847850055,0.0006610606060606061,0.0005356794934242571,0.000503579098067287,0.0005559143256915294,0.0005123138033763655,0.0004910365637202698,0.00044612308375916463,0.0004178702570379437,0.00044326286296484974,0.00039262032085561496,0.0003619514472455649,0.0003478110549289079,0.0003542836071618798,0.00033847418483579284,0.00037632090624735816,0.0003808907626163543,0.0003853099072718399,0.00039016018306636157
171,SLB,,,,,,,,,,,,,,,,,,,,,,,,,Solomon Islands,17400000.0,18500000.0,14800000.0,10200000.0,11400000.0,12200000.0,10500000.0,8500000.0,6400000.0,12300000.0,11200000.0,26500000.0,35600000.0,40500000.0,37800000.0,51200000.0,66000000.0,68100000.0,68300000.0,65600000.0,60700000.0,74900000.0,72700000.0,53200000.0,,,,,,,,,,,,,,,,,,,,,,,,
172,SLE,,,6000.0,7000.0,13000.0,13000.0,20000.0,27000.0,13000.0,28000.0,63000.0,67000.0,71000.0,73000.0,72000.0,76000.0,99000.0,104000.0,111000.0,93000.0,61000.0,92000.0,110000.0,112000.0,Sierra Leone,50500000.0,36500000.0,18100000.0,13200000.0,44200000.0,34500000.0,42200000.0,39100000.0,37800000.0,30300000.0,33600000.0,15000000.0,17000000.0,24400000.0,26000000.0,22000000.0,26000000.0,32000000.0,71000000.0,45000000.0,34000000.0,36000000.0,56000000.0,61000000.0,,,0.00033149171270718233,0.0005303030303030304,0.0002941176470588235,0.00037681159420289854,0.00047393364928909954,0.000690537084398977,0.00034391534391534393,0.0009240924092409241,0.001875,0.0044666666666666665,0.0041764705882352945,0.0029918032786885244,0.002769230769230769,0.0034545454545454545,0.0038076923076923075,0.00325,0.001563380281690141,0.0020666666666666667,0.0017941176470588234,0.0025555555555555557,0.0019642857142857144,0.0018360655737704918
173,SLV,,,,,,,,,,,,,,,,999000.0,1160000.0,1163000.0,1166000.0,1163000.0,1250000.0,1411000.0,1394000.0,1260000.0,El Salvador,99000000.0,102000000.0,153000000.0,179000000.0,205000000.0,219000000.0,247000000.0,266000000.0,311000000.0,373000000.0,288000000.0,307000000.0,363000000.0,326000000.0,253000000.0,280000000.0,244000000.0,287000000.0,270000000.0,277000000.0,332000000.0,451000000.0,466000000.0,490000000.0,,,,,,,,,,,,,,,,0.003567857142857143,0.004754098360655738,0.004052264808362369,0.004318518518518518,0.0041985559566787,0.0037650602409638554,0.0031286031042128603,0.0029914163090128754,0.0025714285714285713
174,SMR,,,,,,,,,,,,,,,,,,,,,,,,,San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,SOM,,,,,,,,,,,,,,,,,,,,,,,,,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,SRB,,,,,,,,,,,,,,,,,,,,,,,,,Serbia,,,,,,,,105000000.0,144000000.0,208000000.0,260000000.0,322000000.0,1203000000.0,1448000000.0,1105000000.0,1103000000.0,1263000000.0,1188000000.0,1290000000.0,1360000000.0,1254000000.0,1351000000.0,1549000000.0,1837000000.0,,,,,,,,,,,,,,,,,,,,,,,,
177,SSD,,,,,,,,,,,,,,,,,,,,,,,,,South Sudan,,,,,,,,,,,,,,,,,,,,239000000.0,759000000.0,323000000.0,293000000.0,513000000.0,,,,,,,,,,,,,,,,,,,,,,,,
178,SSF,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,,,,,,,,,,,12083840001.65,17465080230.9846,22953829271.3835,29118159455.7248,22916605987.8784,26943883945.9283,29662871797.0631,27490404408.8487,26876223993.6057,27618766144.9253,28099669745.3633,22329149084.7125,27698315806.6062,33969444202.6706,,,,,,,,,,,,,,,,,,,,,,,,
179,STP,,,,,,,,,,,,,,,,,,,,,,,,,Sao Tome and Principe,,,,1900000.0,2200000.0,2200000.0,2000000.0,1800000.0,1800000.0,2100000.0,500000.0,1100000.0,700000.0,310000.0,410000.0,550000.0,1350000.0,3200000.0,3100000.0,18000000.0,22100000.0,20600000.0,17200000.0,17600000.0,,,,,,,,,,,,,,,,,,,,,,,,
180,SUR,,,,,,,,,,,,,,,,,,,,,,,,,Suriname,27000000.0,38000000.0,41000000.0,49000000.0,47000000.0,67000000.0,62000000.0,54000000.0,68000000.0,85000000.0,94000000.0,33000000.0,28000000.0,35000000.0,35000000.0,41000000.0,49000000.0,58000000.0,75000000.0,90000000.0,128000000.0,112000000.0,99000000.0,104000000.0,,,,,,,,,,,,,,,,,,,,,,,,
181,SVK,,,,,,,,,,,2987000.0,3149000.0,3603000.0,3683000.0,3230000.0,2692000.0,3285000.0,2689000.0,2129000.0,2406000.0,2777000.0,3095000.0,3870000.0,,Slovak Republic,338000000.0,517000000.0,484000000.0,527000000.0,387000000.0,341000000.0,340000000.0,506000000.0,662000000.0,900000000.0,1122000000.0,1230000000.0,1825000000.0,2671000000.0,2251000000.0,2146000000.0,2450000000.0,2309000000.0,2523000000.0,2582000000.0,2266000000.0,2420000000.0,2599000000.0,2823000000.0,,,,,,,,,,,0.002662210338680927,0.0025601626016260163,0.0019742465753424658,0.001378884312991389,0.0014349178143047534,0.0012544268406337372,0.0013408163265306123,0.0011645734084019055,0.0008438367023384859,0.0009318357862122385,0.0012255075022065314,0.0012789256198347107,0.001489034243939977,
182,SVN,,,,,,1965000.0,2055000.0,2127000.0,2114000.0,2800000.0,2660000.0,2680000.0,2496000.0,2459000.0,2586000.0,2874000.0,2722000.0,2474000.0,2612000.0,2642000.0,2867000.0,2853000.0,3013000.0,3188000.0,Slovenia,606000000.0,638000000.0,554000000.0,601000000.0,579000000.0,544000000.0,560000000.0,647000000.0,805000000.0,937000000.0,1019000000.0,1059000000.0,1260000000.0,1611000000.0,1771000000.0,1642000000.0,1727000000.0,1508000000.0,1559000000.0,1646000000.0,1370000000.0,1484000000.0,1643000000.0,1755000000.0,,,,,,0.0036121323529411764,0.003669642857142857,0.003287480680061824,0.002626086956521739,0.0029882604055496264,0.0026104023552502454,0.002530689329556185,0.001980952380952381,0.001526381129733085,0.0014601919819311124,0.0017503045066991473,0.0015761436016213087,0.0016405835543766578,0.0016754329698524695,0.0016051032806804375,0.002092700729927007,0.0019225067385444743,0.0018338405356055996,0.0018165242165242164
183,SWE,10127000.0,10390000.0,10818000.0,11422000.0,10500000.0,10147000.0,10741000.0,12888000.0,12649000.0,13950000.0,15677000.0,12559000.0,12692000.0,13291000.0,11699000.0,13042000.0,14651000.0,15548000.0,15917000.0,,,,21232000.0,,Sweden,6816000000.0,7642000000.0,6850000000.0,8591000000.0,8927000000.0,8959000000.0,7916000000.0,8221000000.0,9375000000.0,11088000000.0,11088000000.0,11159000000.0,13646000000.0,14622000000.0,12075000000.0,13973000000.0,13998000000.0,13954000000.0,15334000000.0,15823000000.0,14410000000.0,14899000000.0,17057000000.0,18056000000.0,0.0014857687793427231,0.0013595917299136352,0.0015792700729927007,0.0013295309044348738,0.0011762070124341885,0.0011326040852773747,0.0013568721576553814,0.0015676924948303127,0.0013492266666666666,0.001258116883116883,0.0014138708513708514,0.0011254592705439556,0.0009300894034882017,0.0009089727807413486,0.0009688612836438923,0.000933371502182781,0.0010466495213601944,0.001114232478142468,0.0010380200860832139,,,,0.001244767544116785,
184,SWZ,,,,,,,,,,,1082000.0,1072000.0,1130000.0,1177000.0,1245000.0,1141000.0,1264000.0,1403000.0,1573000.0,1657000.0,1713000.0,1789000.0,1751000.0,1717000.0,Eswatini,45000000.0,44000000.0,40000000.0,60000000.0,35000000.0,32000000.0,31000000.0,26000000.0,23000000.0,54000000.0,60000000.0,54000000.0,63000000.0,59000000.0,98000000.0,87000000.0,35000000.0,53000000.0,48000000.0,62000000.0,64000000.0,33000000.0,74000000.0,43000000.0,,,,,,,,,,,0.018033333333333332,0.019851851851851853,0.017936507936507938,0.01994915254237288,0.012704081632653061,0.013114942528735633,0.03611428571428572,0.026471698113207546,0.03277083333333333,0.026725806451612905,0.026765625,0.05421212121212121,0.023662162162162163,0.03993023255813954
185,SXM,,,,,,,,,,,,,,,,,,,,,,,,,Sint Maarten (Dutch part),59000000.0,62000000.0,65000000.0,99000000.0,171000000.0,127000000.0,137000000.0,140000000.0,144000000.0,80000000.0,94000000.0,86000000.0,83400000.0,88100000.0,104000000.0,105000000.0,112000000.0,120000000.0,114000000.0,117000000.0,118000000.0,114000000.0,100000000.0,105000000.0,,,,,,,,,,,,,,,,,,,,,,,,
186,SYC,31000.0,29000.0,30000.0,31000.0,32000.0,36000.0,41000.0,53000.0,50000.0,48000.0,52000.0,55000.0,58000.0,54000.0,49000.0,59000.0,48000.0,45000.0,47000.0,50000.0,56000.0,68000.0,74000.0,72000.0,Seychelles,34000000.0,31000000.0,31000000.0,29000000.0,28000000.0,44000000.0,41000000.0,53000000.0,54000000.0,53000000.0,59000000.0,56000000.0,73000000.0,64000000.0,56000000.0,63000000.0,65000000.0,58000000.0,62000000.0,65000000.0,54000000.0,92000000.0,104000000.0,102000000.0,0.0009117647058823529,0.0009354838709677419,0.000967741935483871,0.0010689655172413793,0.001142857142857143,0.0008181818181818182,0.001,0.001,0.000925925925925926,0.0009056603773584906,0.0008813559322033898,0.0009821428571428572,0.0007945205479452054,0.00084375,0.000875,0.0009365079365079365,0.0007384615384615384,0.0007758620689655172,0.0007580645161290322,0.0007692307692307692,0.001037037037037037,0.0007391304347826087,0.0007115384615384616,0.0007058823529411765
187,SYR,1746000.0,1871000.0,2299000.0,2411000.0,2994000.0,3863000.0,3492000.0,3299000.0,3997000.0,4309000.0,4564000.0,4042000.0,4196000.0,5253000.0,5215000.0,6259000.0,,,,,,,,,Syrian Arab Republic,498000000.0,513000000.0,545000000.0,583000000.0,631000000.0,669000000.0,670000000.0,760000000.0,734000000.0,688000000.0,584000000.0,585000000.0,710000000.0,911000000.0,980000000.0,1598000000.0,850000000.0,,,,,,,,0.0035060240963855423,0.0036471734892787526,0.004218348623853211,0.004135506003430532,0.004744849445324881,0.005774289985052317,0.005211940298507463,0.00434078947368421,0.00544550408719346,0.006263081395348837,0.007815068493150685,0.006909401709401709,0.005909859154929578,0.0057661909989023055,0.005321428571428572,0.003916770963704631,,,,,,,,
188,TCA,,,,,,,,,,,,,,,,,,,,,,,,,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,4500000.0,4500000.0,4500000.0,4200000.0,4200000.0,,,,,,,,,,,,,,,,,,,,,,,,
189,TCD,,,,,,,,,,,,,,58000.0,66000.0,39000.0,76000.0,79000.0,,,,56000.0,52000.0,,Chad,38000000.0,49000000.0,53000000.0,66000000.0,53000000.0,56000000.0,56000000.0,80000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,TGO,,,,,,,,,,,,,,,,,,,,,,,,,Togo,40000000.0,19000000.0,14000000.0,16000000.0,17000000.0,15000000.0,20000000.0,26000000.0,37000000.0,38000000.0,42000000.0,42000000.0,59000000.0,68000000.0,94000000.0,89000000.0,81000000.0,46000000.0,58000000.0,60000000.0,53000000.0,55000000.0,57000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
191,THA,1820000.0,1845000.0,1660000.0,1412000.0,1655000.0,1909000.0,2011000.0,2250000.0,2152000.0,2709000.0,3047000.0,3382000.0,4018000.0,3908000.0,4653000.0,5451000.0,5397000.0,5721000.0,5970000.0,6444000.0,6794000.0,8204000.0,8963000.0,9966000.0,Thailand,4791000000.0,4735000000.0,3752000000.0,2246000000.0,2870000000.0,3218000000.0,3334000000.0,3888000000.0,3538000000.0,5343000000.0,4920000000.0,6176000000.0,6889000000.0,6707000000.0,5744000000.0,7155000000.0,7534000000.0,8095000000.0,8238000000.0,8824000000.0,9539000000.0,11267000000.0,12676000000.0,14675000000.0,0.00037987893967856396,0.00038965153115100314,0.00044243070362473346,0.000628673196794301,0.0005766550522648084,0.0005932256059664388,0.0006031793641271746,0.0005787037037037037,0.0006082532504239684,0.0005070185289163391,0.0006193089430894309,0.0005476036269430051,0.0005832486572797213,0.0005826748173550022,0.0008100626740947075,0.0007618448637316562,0.0007163525351738784,0.0007067325509573811,0.0007246904588492352,0.0007302810516772439,0.0007122339867910683,0.0007281441377474039,0.0007070842537077942,0.000679114139693356
192,TJK,,,,,4100.0,6400.0,2700.0,,,,,,,,,,,15000.0,15000.0,19000.0,16000.0,22000.0,31000.0,31000.0,Tajikistan,,,,,,,,1700000.0,2100000.0,3400000.0,3800000.0,6000000.0,7000000.0,10800000.0,5800000.0,35400000.0,31400000.0,36500000.0,42500000.0,,,24600000.0,15100000.0,24200000.0,,,,,,,,,,,,,,,,,,0.00041095890410958907,0.00035294117647058826,,,0.0008943089430894309,0.0020529801324503313,0.0012809917355371902
193,TKM,21000.0,29000.0,31000.0,357000.0,,78000.0,111000.0,79000.0,34000.0,32000.0,33000.0,33000.0,38000.0,,,,,,,,,,,,Turkmenistan,,74000000.0,127000000.0,,,,,,,,,,,,,,,,,,,,,,,0.0003918918918918919,0.00024409448818897637,,,,,,,,,,,,,,,,,,,,,
194,TLS,,,,,,,,,,,,,,,,,,,,,,,,,Timor-Leste,,,,,,,,,,,,2000000.0,5000000.0,51000000.0,69000000.0,68000000.0,62000000.0,92000000.0,57000000.0,84000000.0,100000000.0,118000000.0,137000000.0,131000000.0,,,,,,,,,,,,,,,,,,,,,,,,
195,TON,,,,,,,,,,,,,,,,,,,,,,,,,Tonga,,,,,,,3200000.0,3200000.0,13200000.0,16200000.0,16000000.0,15000000.0,17300000.0,21300000.0,19800000.0,21600000.0,23400000.0,28500000.0,29100000.0,30100000.0,32400000.0,23800000.0,37700000.0,41200000.0,,,,,,,,,,,,,,,,,,,,,,,,
196,TTO,261000.0,248000.0,,,,,,,,,,,,,270000.0,273000.0,,,,,,,,,Trinidad and Tobago,91000000.0,98000000.0,97000000.0,92000000.0,106000000.0,190000000.0,172000000.0,208000000.0,143000000.0,141000000.0,234000000.0,146000000.0,155000000.0,102000000.0,136000000.0,97000000.0,188000000.0,223000000.0,116000000.0,168000000.0,253000000.0,230000000.0,147000000.0,149000000.0,0.002868131868131868,0.0025306122448979593,,,,,,,,,,,,,0.0019852941176470586,0.0028144329896907217,,,,,,,,
197,TUN,1778000.0,1428000.0,1381000.0,1526000.0,1480000.0,1632000.0,1669000.0,1939000.0,2274000.0,2312000.0,2241000.0,2302000.0,2743000.0,3118000.0,2623000.0,2250000.0,2303000.0,2897000.0,2873000.0,2637000.0,,1830000.0,,2515000.0,Tunisia,294000000.0,282000000.0,266000000.0,271000000.0,276000000.0,310000000.0,322000000.0,303000000.0,355000000.0,427000000.0,452000000.0,498000000.0,530000000.0,555000000.0,478000000.0,611000000.0,678000000.0,673000000.0,768000000.0,770000000.0,767000000.0,823000000.0,871000000.0,954000000.0,0.006047619047619047,0.0050638297872340424,0.005191729323308271,0.0056309963099630995,0.0053623188405797105,0.005264516129032258,0.005183229813664596,0.0063993399339933995,0.0064056338028169015,0.005414519906323185,0.004957964601769911,0.004622489959839358,0.005175471698113208,0.005618018018018018,0.00548744769874477,0.0036824877250409165,0.003396755162241888,0.004304606240713224,0.0037408854166666667,0.0034246753246753247,,0.0022235722964763062,,0.0026362683438155136
198,TUR,3981000.0,4261000.0,4633000.0,4601000.0,4758000.0,5284000.0,4856000.0,5131000.0,5928000.0,7299000.0,8246000.0,8275000.0,4956000.0,4893000.0,5561000.0,6557000.0,6282000.0,5803000.0,7526000.0,7982000.0,8751000.0,7892000.0,8887000.0,8383000.0,Turkey,911000000.0,1265000000.0,1716000000.0,1754000000.0,1471000000.0,1713000000.0,1738000000.0,1880000000.0,2113000000.0,2524000000.0,3563000000.0,3517000000.0,4254000000.0,4509000000.0,5061000000.0,5817000000.0,5372000000.0,4585000000.0,5253000000.0,5475000000.0,5683000000.0,5025000000.0,5180000000.0,4993000000.0,0.004369923161361142,0.003368379446640316,0.00269988344988345,0.002623147092360319,0.0032345343303874915,0.003084646818447169,0.0027940161104718065,0.0027292553191489363,0.0028054898248935163,0.002891838351822504,0.0023143418467583498,0.0023528575490474836,0.001165021156558533,0.0010851630073186959,0.0010987947046038333,0.0011272133402097301,0.0011693968726731198,0.001265648854961832,0.0014327051208833047,0.0014578995433789954,0.0015398557100123175,0.001570547263681592,0.0017156370656370656,0.0016789505307430402
199,TUV,,,,1900.0,2200.0,2900.0,2800.0,2700.0,2600.0,2300.0,2200.0,2000.0,2400.0,,,,2100.0,,,,,,,,Tuvalu,,,,,,,,,,,4600000.0,5430000.0,6890000.0,8400000.0,7500000.0,8700000.0,11450000.0,11500000.0,7550000.0,,,,,,,,,,,,,,,,0.0004782608695652174,0.00036832412523020257,0.00034833091436865023,,,,0.0001834061135371179,,,,,,,
200,TZA,157000.0,148000.0,,,,,,,,,,,,,,,,,,,,,,,Tanzania,360000000.0,412000000.0,424000000.0,521000000.0,403000000.0,369000000.0,363000000.0,361000000.0,375000000.0,470000000.0,577000000.0,571000000.0,616000000.0,746000000.0,806000000.0,861000000.0,928000000.0,1003000000.0,1101000000.0,1185000000.0,1288000000.0,992000000.0,873000000.0,818000000.0,0.00043611111111111113,0.0003592233009708738,,,,,,,,,,,,,,,,,,,,,,
201,UGA,,,148000.0,241000.0,327000.0,153000.0,152000.0,184000.0,189000.0,231000.0,189000.0,254000.0,272000.0,337000.0,311000.0,324000.0,367000.0,469000.0,471000.0,511000.0,523000.0,568000.0,,,Uganda,80000000.0,135000000.0,113000000.0,95000000.0,,,,,,158000000.0,185000000.0,196000000.0,220000000.0,315000000.0,351000000.0,464000000.0,540000000.0,642000000.0,349000000.0,342000000.0,278000000.0,309000000.0,353000000.0,334000000.0,,,0.0013097345132743363,0.002536842105263158,,,,,,0.0014620253164556961,0.0010216216216216217,0.0012959183673469387,0.0012363636363636364,0.0010698412698412697,0.000886039886039886,0.0006982758620689655,0.0006796296296296296,0.0007305295950155764,0.001349570200573066,0.0014941520467836257,0.0018812949640287769,0.0018381877022653722,,
202,UKR,6552000.0,6004000.0,9632000.0,7773000.0,7399000.0,13422000.0,14849000.0,14729000.0,14795000.0,15588000.0,16454000.0,16875000.0,17335000.0,15499000.0,15334000.0,17180000.0,19773000.0,21433000.0,23761000.0,22438000.0,23142000.0,24668000.0,26437000.0,27811000.0,Ukraine,210000000.0,405000000.0,462000000.0,487000000.0,460000000.0,561000000.0,676000000.0,794000000.0,953000000.0,2660000000.0,3078000000.0,3202000000.0,4022000000.0,4585000000.0,3751000000.0,4134000000.0,4829000000.0,5536000000.0,6300000000.0,5470000000.0,5408000000.0,6306000000.0,7536000000.0,8287000000.0,0.0312,0.01482469135802469,0.02084848484848485,0.015960985626283366,0.016084782608695652,0.023925133689839572,0.021965976331360947,0.01855037783375315,0.015524658971668416,0.005860150375939849,0.005345679012345679,0.005270143660212367,0.004310044753853804,0.003380370774263904,0.004087976539589443,0.0041557813255926465,0.004094636570718575,0.0038715679190751444,0.0037715873015873014,0.004102010968921389,0.004279215976331361,0.003911830003171583,0.0035080944798301485,0.003355979244599976
203,URY,,,562000.0,654000.0,778000.0,667000.0,531000.0,530000.0,495000.0,569000.0,658000.0,666000.0,635000.0,734000.0,826000.0,1027000.0,1534000.0,1816000.0,2281000.0,2396000.0,2217000.0,1715000.0,1789000.0,1947000.0,Uruguay,332000000.0,339000000.0,391000000.0,265000000.0,280000000.0,381000000.0,338000000.0,243000000.0,236000000.0,267000000.0,331000000.0,305000000.0,354000000.0,466000000.0,442000000.0,549000000.0,797000000.0,1043000000.0,1504000000.0,1604000000.0,1388000000.0,1139000000.0,1233000000.0,1309000000.0,,,0.0014373401534526855,0.002467924528301887,0.0027785714285714284,0.0017506561679790026,0.0015710059171597634,0.0021810699588477368,0.002097457627118644,0.002131086142322097,0.001987915407854985,0.0021836065573770493,0.0017937853107344633,0.0015751072961373391,0.0018687782805429864,0.0018706739526411658,0.0019247176913425345,0.001741131351869607,0.001516622340425532,0.0014937655860349126,0.0015972622478386167,0.0015057067603160667,0.0014509326845093269,0.0014873949579831934
